image_path,cluster_id,emotion
final_dataset\angry_1555.jpg,0,Surprised
final_dataset\angry_1561.jpg,2,Neutral
final_dataset\angry_1559.jpg,0,Surprised
final_dataset\angry_156.jpg,4,Calm
final_dataset\angry_1560.jpg,4,Calm
final_dataset\angry_1568.jpg,4,Calm
final_dataset\angry_1564.jpg,5,Sad
final_dataset\angry_1565.jpg,4,Calm
final_dataset\angry_1562.jpg,0,Surprised
final_dataset\angry_1563.jpg,1,Stressed
final_dataset\angry_1567.jpg,2,Neutral
final_dataset\angry_1566.jpg,2,Neutral
final_dataset\angry_157.jpg,0,Surprised
final_dataset\angry_1569.jpg,4,Calm
final_dataset\angry_1570.jpg,6,Happy
final_dataset\angry_1571.jpg,0,Surprised
final_dataset\angry_1574.jpg,0,Surprised
final_dataset\angry_1572.jpg,0,Surprised
final_dataset\angry_1573.jpg,0,Surprised
final_dataset\angry_1577.jpg,0,Surprised
final_dataset\angry_1575.jpg,0,Surprised
final_dataset\angry_1578.jpg,3,Angry
final_dataset\angry_1580.jpg,1,Stressed
final_dataset\angry_1576.jpg,2,Neutral
final_dataset\angry_1582.jpg,1,Stressed
final_dataset\angry_1579.jpg,3,Angry
final_dataset\angry_158.jpg,1,Stressed
final_dataset\angry_1584.jpg,3,Angry
final_dataset\angry_1585.jpg,3,Angry
final_dataset\angry_1581.jpg,1,Stressed
final_dataset\angry_1586.jpg,2,Neutral
final_dataset\angry_1592.jpg,1,Stressed
final_dataset\angry_159.jpg,4,Calm
final_dataset\angry_1590.jpg,1,Stressed
final_dataset\angry_1591.jpg,0,Surprised
final_dataset\angry_1583.jpg,0,Surprised
final_dataset\angry_1588.jpg,1,Stressed
final_dataset\angry_1593.jpg,4,Calm
final_dataset\angry_1587.jpg,5,Sad
final_dataset\angry_1597.jpg,3,Angry
final_dataset\angry_1589.jpg,2,Neutral
final_dataset\angry_1598.jpg,4,Calm
final_dataset\angry_1594.jpg,4,Calm
final_dataset\angry_1596.jpg,1,Stressed
final_dataset\angry_1595.jpg,2,Neutral
final_dataset\angry_1602.jpg,0,Surprised
final_dataset\angry_160.jpg,3,Angry
final_dataset\angry_1603.jpg,0,Surprised
final_dataset\angry_16.jpg,4,Calm
final_dataset\angry_1604.jpg,3,Angry
final_dataset\angry_1601.jpg,1,Stressed
final_dataset\angry_1599.jpg,4,Calm
final_dataset\angry_1600.jpg,0,Surprised
final_dataset\angry_1608.jpg,0,Surprised
final_dataset\angry_1612.jpg,1,Stressed
final_dataset\angry_161.jpg,0,Surprised
final_dataset\angry_1609.jpg,2,Neutral
final_dataset\angry_1610.jpg,0,Surprised
final_dataset\angry_1611.jpg,1,Stressed
final_dataset\angry_1615.jpg,2,Neutral
final_dataset\angry_1607.jpg,0,Surprised
final_dataset\angry_1606.jpg,4,Calm
final_dataset\angry_1605.jpg,2,Neutral
final_dataset\angry_1618.jpg,2,Neutral
final_dataset\angry_1613.jpg,4,Calm
final_dataset\angry_1614.jpg,2,Neutral
final_dataset\angry_1616.jpg,5,Sad
final_dataset\angry_1617.jpg,0,Surprised
final_dataset\angry_1619.jpg,3,Angry
final_dataset\angry_162.jpg,4,Calm
final_dataset\angry_1620.jpg,6,Happy
final_dataset\angry_1623.jpg,0,Surprised
final_dataset\angry_1621.jpg,4,Calm
final_dataset\angry_1626.jpg,4,Calm
final_dataset\angry_1622.jpg,1,Stressed
final_dataset\angry_1625.jpg,4,Calm
final_dataset\angry_1629.jpg,0,Surprised
final_dataset\angry_1624.jpg,2,Neutral
final_dataset\angry_1627.jpg,0,Surprised
final_dataset\angry_1628.jpg,4,Calm
final_dataset\angry_1631.jpg,3,Angry
final_dataset\angry_1630.jpg,4,Calm
final_dataset\angry_163.jpg,0,Surprised
final_dataset\angry_1637.jpg,4,Calm
final_dataset\angry_1632.jpg,2,Neutral
final_dataset\angry_1634.jpg,0,Surprised
final_dataset\angry_1635.jpg,1,Stressed
final_dataset\angry_1633.jpg,2,Neutral
final_dataset\angry_1636.jpg,3,Angry
final_dataset\angry_164.jpg,1,Stressed
final_dataset\angry_1641.jpg,4,Calm
final_dataset\angry_1638.jpg,4,Calm
final_dataset\angry_1639.jpg,3,Angry
final_dataset\angry_1640.jpg,5,Sad
final_dataset\angry_1642.jpg,4,Calm
final_dataset\angry_1646.jpg,4,Calm
final_dataset\angry_1643.jpg,2,Neutral
final_dataset\angry_1644.jpg,0,Surprised
final_dataset\angry_1645.jpg,1,Stressed
final_dataset\angry_1650.jpg,3,Angry
final_dataset\angry_1648.jpg,4,Calm
final_dataset\angry_165.jpg,0,Surprised
final_dataset\angry_1647.jpg,0,Surprised
final_dataset\angry_1654.jpg,4,Calm
final_dataset\angry_1649.jpg,1,Stressed
final_dataset\angry_1651.jpg,4,Calm
final_dataset\angry_1653.jpg,5,Sad
final_dataset\angry_1652.jpg,1,Stressed
final_dataset\angry_1655.jpg,4,Calm
final_dataset\angry_1656.jpg,3,Angry
final_dataset\angry_166.jpg,3,Angry
final_dataset\angry_1658.jpg,5,Sad
final_dataset\angry_1660.jpg,0,Surprised
final_dataset\angry_1657.jpg,4,Calm
final_dataset\angry_1659.jpg,0,Surprised
final_dataset\angry_1662.jpg,4,Calm
final_dataset\angry_1666.jpg,2,Neutral
final_dataset\angry_1661.jpg,4,Calm
final_dataset\angry_1663.jpg,3,Angry
final_dataset\angry_1664.jpg,2,Neutral
final_dataset\angry_1665.jpg,4,Calm
final_dataset\angry_1672.jpg,4,Calm
final_dataset\angry_1670.jpg,0,Surprised
final_dataset\angry_1667.jpg,2,Neutral
final_dataset\angry_1668.jpg,4,Calm
final_dataset\angry_1673.jpg,1,Stressed
final_dataset\angry_167.jpg,0,Surprised
final_dataset\angry_1669.jpg,2,Neutral
final_dataset\angry_1671.jpg,0,Surprised
final_dataset\angry_1674.jpg,5,Sad
final_dataset\angry_1677.jpg,6,Happy
final_dataset\angry_1675.jpg,2,Neutral
final_dataset\angry_1679.jpg,1,Stressed
final_dataset\angry_1681.jpg,1,Stressed
final_dataset\angry_1676.jpg,2,Neutral
final_dataset\angry_1678.jpg,1,Stressed
final_dataset\angry_1682.jpg,1,Stressed
final_dataset\angry_1684.jpg,4,Calm
final_dataset\angry_1680.jpg,0,Surprised
final_dataset\angry_168.jpg,5,Sad
final_dataset\angry_1688.jpg,4,Calm
final_dataset\angry_1683.jpg,4,Calm
final_dataset\angry_1685.jpg,2,Neutral
final_dataset\angry_1692.jpg,0,Surprised
final_dataset\angry_1687.jpg,4,Calm
final_dataset\angry_1686.jpg,4,Calm
final_dataset\angry_169.jpg,0,Surprised
final_dataset\angry_1689.jpg,4,Calm
final_dataset\angry_1690.jpg,4,Calm
final_dataset\angry_1691.jpg,1,Stressed
final_dataset\angry_1696.jpg,0,Surprised
final_dataset\angry_1699.jpg,3,Angry
final_dataset\angry_1693.jpg,4,Calm
final_dataset\angry_1697.jpg,2,Neutral
final_dataset\angry_1695.jpg,1,Stressed
final_dataset\angry_1694.jpg,1,Stressed
final_dataset\angry_17.jpg,5,Sad
final_dataset\angry_1698.jpg,4,Calm
final_dataset\angry_1701.jpg,0,Surprised
final_dataset\angry_170.jpg,3,Angry
final_dataset\angry_1706.jpg,0,Surprised
final_dataset\angry_1700.jpg,0,Surprised
final_dataset\angry_1702.jpg,4,Calm
final_dataset\angry_1709.jpg,0,Surprised
final_dataset\angry_1708.jpg,1,Stressed
final_dataset\angry_1703.jpg,0,Surprised
final_dataset\angry_1705.jpg,1,Stressed
final_dataset\angry_1704.jpg,0,Surprised
final_dataset\angry_1707.jpg,0,Surprised
final_dataset\angry_1711.jpg,0,Surprised
final_dataset\angry_1710.jpg,2,Neutral
final_dataset\angry_171.jpg,1,Stressed
final_dataset\angry_1712.jpg,2,Neutral
final_dataset\angry_1716.jpg,4,Calm
final_dataset\angry_1714.jpg,2,Neutral
final_dataset\angry_1715.jpg,5,Sad
final_dataset\angry_1713.jpg,2,Neutral
final_dataset\angry_172.jpg,4,Calm
final_dataset\angry_1717.jpg,4,Calm
final_dataset\angry_1719.jpg,0,Surprised
final_dataset\angry_1718.jpg,0,Surprised
final_dataset\angry_1722.jpg,0,Surprised
final_dataset\angry_1720.jpg,4,Calm
final_dataset\angry_1725.jpg,2,Neutral
final_dataset\angry_1721.jpg,2,Neutral
final_dataset\angry_1723.jpg,4,Calm
final_dataset\angry_1724.jpg,1,Stressed
final_dataset\angry_1726.jpg,1,Stressed
final_dataset\angry_1728.jpg,1,Stressed
final_dataset\angry_1727.jpg,4,Calm
final_dataset\angry_1730.jpg,2,Neutral
final_dataset\angry_1731.jpg,0,Surprised
final_dataset\angry_1732.jpg,6,Happy
final_dataset\angry_173.jpg,4,Calm
final_dataset\angry_1729.jpg,4,Calm
final_dataset\angry_1733.jpg,0,Surprised
final_dataset\angry_1739.jpg,4,Calm
final_dataset\angry_1738.jpg,1,Stressed
final_dataset\angry_1734.jpg,4,Calm
final_dataset\angry_1735.jpg,1,Stressed
final_dataset\angry_1736.jpg,1,Stressed
final_dataset\angry_1737.jpg,2,Neutral
final_dataset\angry_1742.jpg,4,Calm
final_dataset\angry_174.jpg,4,Calm
final_dataset\angry_1747.jpg,5,Sad
final_dataset\angry_1746.jpg,2,Neutral
final_dataset\angry_1745.jpg,0,Surprised
final_dataset\angry_1740.jpg,4,Calm
final_dataset\angry_1741.jpg,0,Surprised
final_dataset\angry_1749.jpg,3,Angry
final_dataset\angry_1744.jpg,2,Neutral
final_dataset\angry_1743.jpg,3,Angry
final_dataset\angry_1748.jpg,1,Stressed
final_dataset\angry_175.jpg,1,Stressed
final_dataset\angry_1751.jpg,0,Surprised
final_dataset\angry_1752.jpg,1,Stressed
final_dataset\angry_1755.jpg,0,Surprised
final_dataset\angry_1750.jpg,0,Surprised
final_dataset\angry_1753.jpg,0,Surprised
final_dataset\angry_1754.jpg,3,Angry
final_dataset\angry_1759.jpg,3,Angry
final_dataset\angry_176.jpg,4,Calm
final_dataset\angry_1757.jpg,2,Neutral
final_dataset\angry_1756.jpg,1,Stressed
final_dataset\angry_1758.jpg,0,Surprised
final_dataset\angry_1764.jpg,3,Angry
final_dataset\angry_1760.jpg,2,Neutral
final_dataset\angry_1762.jpg,2,Neutral
final_dataset\angry_1763.jpg,0,Surprised
final_dataset\angry_1761.jpg,4,Calm
final_dataset\angry_1766.jpg,2,Neutral
final_dataset\angry_1765.jpg,0,Surprised
final_dataset\angry_1769.jpg,3,Angry
final_dataset\angry_1767.jpg,3,Angry
final_dataset\angry_1771.jpg,6,Happy
final_dataset\angry_1768.jpg,3,Angry
final_dataset\angry_1770.jpg,3,Angry
final_dataset\angry_177.jpg,4,Calm
final_dataset\angry_1772.jpg,4,Calm
final_dataset\angry_1777.jpg,4,Calm
final_dataset\angry_1776.jpg,0,Surprised
final_dataset\angry_1778.jpg,0,Surprised
final_dataset\angry_1773.jpg,0,Surprised
final_dataset\angry_1774.jpg,1,Stressed
final_dataset\angry_1782.jpg,0,Surprised
final_dataset\angry_1781.jpg,0,Surprised
final_dataset\angry_1775.jpg,3,Angry
final_dataset\angry_1785.jpg,0,Surprised
final_dataset\angry_1786.jpg,4,Calm
final_dataset\angry_1779.jpg,4,Calm
final_dataset\angry_178.jpg,3,Angry
final_dataset\angry_1780.jpg,3,Angry
final_dataset\angry_1783.jpg,2,Neutral
final_dataset\angry_1784.jpg,2,Neutral
final_dataset\angry_179.jpg,1,Stressed
final_dataset\angry_1787.jpg,4,Calm
final_dataset\angry_1789.jpg,3,Angry
final_dataset\angry_1793.jpg,0,Surprised
final_dataset\angry_1792.jpg,4,Calm
final_dataset\angry_1795.jpg,4,Calm
final_dataset\angry_1788.jpg,2,Neutral
final_dataset\angry_1791.jpg,4,Calm
final_dataset\angry_1790.jpg,2,Neutral
final_dataset\angry_1794.jpg,1,Stressed
final_dataset\angry_180.jpg,4,Calm
final_dataset\angry_1800.jpg,4,Calm
final_dataset\angry_1797.jpg,2,Neutral
final_dataset\angry_1802.jpg,2,Neutral
final_dataset\angry_18.jpg,4,Calm
final_dataset\angry_1798.jpg,5,Sad
final_dataset\angry_1796.jpg,3,Angry
final_dataset\angry_1799.jpg,0,Surprised
final_dataset\angry_1805.jpg,0,Surprised
final_dataset\angry_1806.jpg,2,Neutral
final_dataset\angry_1807.jpg,4,Calm
final_dataset\angry_1803.jpg,4,Calm
final_dataset\angry_1808.jpg,4,Calm
final_dataset\angry_1801.jpg,3,Angry
final_dataset\angry_1804.jpg,3,Angry
final_dataset\angry_1809.jpg,2,Neutral
final_dataset\angry_181.jpg,2,Neutral
final_dataset\angry_1810.jpg,0,Surprised
final_dataset\angry_1816.jpg,2,Neutral
final_dataset\angry_1811.jpg,4,Calm
final_dataset\angry_1813.jpg,0,Surprised
final_dataset\angry_1812.jpg,2,Neutral
final_dataset\angry_1817.jpg,3,Angry
final_dataset\angry_1814.jpg,1,Stressed
final_dataset\angry_1818.jpg,2,Neutral
final_dataset\angry_1815.jpg,1,Stressed
final_dataset\angry_1820.jpg,6,Happy
final_dataset\angry_182.jpg,4,Calm
final_dataset\angry_1821.jpg,1,Stressed
final_dataset\angry_1825.jpg,1,Stressed
final_dataset\angry_1819.jpg,0,Surprised
final_dataset\angry_1828.jpg,2,Neutral
final_dataset\angry_1822.jpg,3,Angry
final_dataset\angry_1823.jpg,6,Happy
final_dataset\angry_1824.jpg,2,Neutral
final_dataset\angry_1829.jpg,2,Neutral
final_dataset\angry_1826.jpg,2,Neutral
final_dataset\angry_1827.jpg,2,Neutral
final_dataset\angry_1834.jpg,5,Sad
final_dataset\angry_183.jpg,0,Surprised
final_dataset\angry_1830.jpg,1,Stressed
final_dataset\angry_1831.jpg,0,Surprised
final_dataset\angry_1832.jpg,1,Stressed
final_dataset\angry_1833.jpg,1,Stressed
final_dataset\angry_1837.jpg,3,Angry
final_dataset\angry_1835.jpg,0,Surprised
final_dataset\angry_1841.jpg,1,Stressed
final_dataset\angry_1843.jpg,2,Neutral
final_dataset\angry_1836.jpg,4,Calm
final_dataset\angry_1838.jpg,4,Calm
final_dataset\angry_1839.jpg,4,Calm
final_dataset\angry_1840.jpg,5,Sad
final_dataset\angry_184.jpg,4,Calm
final_dataset\angry_1845.jpg,6,Happy
final_dataset\angry_1844.jpg,2,Neutral
final_dataset\angry_1842.jpg,0,Surprised
final_dataset\angry_1848.jpg,2,Neutral
final_dataset\angry_185.jpg,2,Neutral
final_dataset\angry_1846.jpg,1,Stressed
final_dataset\angry_1847.jpg,2,Neutral
final_dataset\angry_1849.jpg,4,Calm
final_dataset\angry_1850.jpg,0,Surprised
final_dataset\angry_1853.jpg,3,Angry
final_dataset\angry_1851.jpg,4,Calm
final_dataset\angry_1852.jpg,0,Surprised
final_dataset\angry_1854.jpg,2,Neutral
final_dataset\angry_186.jpg,4,Calm
final_dataset\angry_1861.jpg,1,Stressed
final_dataset\angry_1857.jpg,1,Stressed
final_dataset\angry_1855.jpg,2,Neutral
final_dataset\angry_1856.jpg,2,Neutral
final_dataset\angry_1859.jpg,4,Calm
final_dataset\angry_1858.jpg,0,Surprised
final_dataset\angry_1860.jpg,1,Stressed
final_dataset\angry_1862.jpg,2,Neutral
final_dataset\angry_1863.jpg,2,Neutral
final_dataset\angry_187.jpg,2,Neutral
final_dataset\angry_1867.jpg,1,Stressed
final_dataset\angry_1865.jpg,1,Stressed
final_dataset\angry_1864.jpg,2,Neutral
final_dataset\angry_1866.jpg,4,Calm
final_dataset\angry_1869.jpg,4,Calm
final_dataset\angry_1868.jpg,4,Calm
final_dataset\angry_1873.jpg,1,Stressed
final_dataset\angry_1870.jpg,2,Neutral
final_dataset\angry_1876.jpg,4,Calm
final_dataset\angry_1872.jpg,4,Calm
final_dataset\angry_1871.jpg,0,Surprised
final_dataset\angry_1874.jpg,4,Calm
final_dataset\angry_1875.jpg,0,Surprised
final_dataset\angry_1877.jpg,1,Stressed
final_dataset\angry_1883.jpg,1,Stressed
final_dataset\angry_1881.jpg,0,Surprised
final_dataset\angry_1878.jpg,0,Surprised
final_dataset\angry_1879.jpg,0,Surprised
final_dataset\angry_1882.jpg,5,Sad
final_dataset\angry_188.jpg,4,Calm
final_dataset\angry_1880.jpg,1,Stressed
final_dataset\angry_1889.jpg,1,Stressed
final_dataset\angry_1884.jpg,1,Stressed
final_dataset\angry_1886.jpg,4,Calm
final_dataset\angry_1885.jpg,6,Happy
final_dataset\angry_1887.jpg,6,Happy
final_dataset\angry_1891.jpg,3,Angry
final_dataset\angry_1888.jpg,5,Sad
final_dataset\angry_1890.jpg,4,Calm
final_dataset\angry_1893.jpg,1,Stressed
final_dataset\angry_189.jpg,2,Neutral
final_dataset\angry_1896.jpg,2,Neutral
final_dataset\angry_1895.jpg,1,Stressed
final_dataset\angry_1892.jpg,1,Stressed
final_dataset\angry_1894.jpg,4,Calm
final_dataset\angry_1897.jpg,3,Angry
final_dataset\angry_190.jpg,2,Neutral
final_dataset\angry_1898.jpg,2,Neutral
final_dataset\angry_1899.jpg,2,Neutral
final_dataset\angry_1901.jpg,0,Surprised
final_dataset\angry_19.jpg,5,Sad
final_dataset\angry_1900.jpg,4,Calm
final_dataset\angry_1902.jpg,2,Neutral
final_dataset\angry_1907.jpg,4,Calm
final_dataset\angry_1903.jpg,1,Stressed
final_dataset\angry_1904.jpg,2,Neutral
final_dataset\angry_1905.jpg,0,Surprised
final_dataset\angry_1910.jpg,1,Stressed
final_dataset\angry_1906.jpg,1,Stressed
final_dataset\angry_1908.jpg,4,Calm
final_dataset\angry_1911.jpg,2,Neutral
final_dataset\angry_1909.jpg,4,Calm
final_dataset\angry_1915.jpg,4,Calm
final_dataset\angry_191.jpg,1,Stressed
final_dataset\angry_192.jpg,4,Calm
final_dataset\angry_1919.jpg,6,Happy
final_dataset\angry_1913.jpg,3,Angry
final_dataset\angry_1916.jpg,1,Stressed
final_dataset\angry_1914.jpg,0,Surprised
final_dataset\angry_1918.jpg,0,Surprised
final_dataset\angry_1917.jpg,1,Stressed
final_dataset\angry_1927.jpg,3,Angry
final_dataset\angry_1920.jpg,2,Neutral
final_dataset\angry_1921.jpg,1,Stressed
final_dataset\angry_1922.jpg,4,Calm
final_dataset\angry_1924.jpg,3,Angry
final_dataset\angry_1929.jpg,6,Happy
final_dataset\angry_1923.jpg,0,Surprised
final_dataset\angry_193.jpg,4,Calm
final_dataset\angry_1928.jpg,4,Calm
final_dataset\angry_1925.jpg,3,Angry
final_dataset\angry_1926.jpg,0,Surprised
final_dataset\angry_1931.jpg,1,Stressed
final_dataset\angry_1930.jpg,3,Angry
final_dataset\angry_1938.jpg,6,Happy
final_dataset\angry_1933.jpg,4,Calm
final_dataset\angry_1932.jpg,1,Stressed
final_dataset\angry_1935.jpg,5,Sad
final_dataset\angry_1934.jpg,2,Neutral
final_dataset\angry_1936.jpg,2,Neutral
final_dataset\angry_1940.jpg,2,Neutral
final_dataset\angry_1937.jpg,4,Calm
final_dataset\angry_194.jpg,2,Neutral
final_dataset\angry_1939.jpg,0,Surprised
final_dataset\angry_1942.jpg,2,Neutral
final_dataset\angry_1941.jpg,2,Neutral
final_dataset\angry_1948.jpg,2,Neutral
final_dataset\angry_1943.jpg,2,Neutral
final_dataset\angry_1947.jpg,5,Sad
final_dataset\angry_1945.jpg,5,Sad
final_dataset\angry_1944.jpg,2,Neutral
final_dataset\angry_1946.jpg,1,Stressed
final_dataset\angry_195.jpg,1,Stressed
final_dataset\angry_1954.jpg,4,Calm
final_dataset\angry_1949.jpg,4,Calm
final_dataset\angry_1955.jpg,4,Calm
final_dataset\angry_1956.jpg,1,Stressed
final_dataset\angry_1950.jpg,4,Calm
final_dataset\angry_1957.jpg,4,Calm
final_dataset\angry_1951.jpg,1,Stressed
final_dataset\angry_1952.jpg,0,Surprised
final_dataset\angry_1953.jpg,4,Calm
final_dataset\angry_1960.jpg,1,Stressed
final_dataset\angry_1959.jpg,2,Neutral
final_dataset\angry_1962.jpg,4,Calm
final_dataset\angry_1958.jpg,4,Calm
final_dataset\angry_1963.jpg,3,Angry
final_dataset\angry_196.jpg,5,Sad
final_dataset\angry_1961.jpg,2,Neutral
final_dataset\angry_1964.jpg,4,Calm
final_dataset\angry_1966.jpg,3,Angry
final_dataset\angry_1969.jpg,0,Surprised
final_dataset\angry_1965.jpg,0,Surprised
final_dataset\angry_1967.jpg,1,Stressed
final_dataset\angry_197.jpg,5,Sad
final_dataset\angry_1968.jpg,3,Angry
final_dataset\angry_1970.jpg,2,Neutral
final_dataset\angry_1971.jpg,2,Neutral
final_dataset\angry_1972.jpg,2,Neutral
final_dataset\angry_1973.jpg,4,Calm
final_dataset\angry_1975.jpg,0,Surprised
final_dataset\angry_1976.jpg,2,Neutral
final_dataset\angry_1977.jpg,4,Calm
final_dataset\angry_1974.jpg,0,Surprised
final_dataset\angry_1979.jpg,1,Stressed
final_dataset\angry_1978.jpg,4,Calm
final_dataset\angry_198.jpg,2,Neutral
final_dataset\angry_1983.jpg,4,Calm
final_dataset\angry_1980.jpg,2,Neutral
final_dataset\angry_1984.jpg,2,Neutral
final_dataset\angry_1981.jpg,2,Neutral
final_dataset\angry_1982.jpg,4,Calm
final_dataset\angry_1986.jpg,1,Stressed
final_dataset\angry_1985.jpg,3,Angry
final_dataset\angry_1991.jpg,4,Calm
final_dataset\angry_1987.jpg,3,Angry
final_dataset\angry_199.jpg,0,Surprised
final_dataset\angry_1990.jpg,1,Stressed
final_dataset\angry_1995.jpg,3,Angry
final_dataset\angry_1993.jpg,2,Neutral
final_dataset\angry_1988.jpg,1,Stressed
final_dataset\angry_1989.jpg,4,Calm
final_dataset\angry_1992.jpg,2,Neutral
final_dataset\angry_1997.jpg,1,Stressed
final_dataset\angry_1994.jpg,4,Calm
final_dataset\angry_1996.jpg,2,Neutral
final_dataset\angry_2.jpg,2,Neutral
final_dataset\angry_20.jpg,2,Neutral
final_dataset\angry_200.jpg,0,Surprised
final_dataset\angry_1998.jpg,4,Calm
final_dataset\angry_1999.jpg,4,Calm
final_dataset\angry_2002.jpg,0,Surprised
final_dataset\angry_2001.jpg,2,Neutral
final_dataset\angry_2000.jpg,4,Calm
final_dataset\angry_2004.jpg,0,Surprised
final_dataset\angry_2003.jpg,3,Angry
final_dataset\angry_2010.jpg,0,Surprised
final_dataset\angry_2005.jpg,2,Neutral
final_dataset\angry_2008.jpg,2,Neutral
final_dataset\angry_2007.jpg,1,Stressed
final_dataset\angry_2006.jpg,3,Angry
final_dataset\angry_2009.jpg,3,Angry
final_dataset\angry_2012.jpg,2,Neutral
final_dataset\angry_2011.jpg,1,Stressed
final_dataset\angry_201.jpg,2,Neutral
final_dataset\angry_2013.jpg,2,Neutral
final_dataset\angry_2014.jpg,2,Neutral
final_dataset\angry_2015.jpg,6,Happy
final_dataset\angry_2017.jpg,2,Neutral
final_dataset\angry_2020.jpg,4,Calm
final_dataset\angry_202.jpg,2,Neutral
final_dataset\angry_2019.jpg,3,Angry
final_dataset\angry_2016.jpg,0,Surprised
final_dataset\angry_2018.jpg,4,Calm
final_dataset\angry_2021.jpg,1,Stressed
final_dataset\angry_2022.jpg,3,Angry
final_dataset\angry_2024.jpg,2,Neutral
final_dataset\angry_2023.jpg,5,Sad
final_dataset\angry_2025.jpg,1,Stressed
final_dataset\angry_2026.jpg,0,Surprised
final_dataset\angry_2027.jpg,3,Angry
final_dataset\angry_2028.jpg,4,Calm
final_dataset\angry_2029.jpg,1,Stressed
final_dataset\angry_2032.jpg,1,Stressed
final_dataset\angry_203.jpg,6,Happy
final_dataset\angry_2033.jpg,1,Stressed
final_dataset\angry_2030.jpg,5,Sad
final_dataset\angry_2034.jpg,2,Neutral
final_dataset\angry_2035.jpg,5,Sad
final_dataset\angry_2036.jpg,4,Calm
final_dataset\angry_2031.jpg,3,Angry
final_dataset\angry_2039.jpg,5,Sad
final_dataset\angry_2038.jpg,2,Neutral
final_dataset\angry_2037.jpg,2,Neutral
final_dataset\angry_2040.jpg,4,Calm
final_dataset\angry_2044.jpg,1,Stressed
final_dataset\angry_204.jpg,2,Neutral
final_dataset\angry_2041.jpg,2,Neutral
final_dataset\angry_2043.jpg,3,Angry
final_dataset\angry_2042.jpg,0,Surprised
final_dataset\angry_2046.jpg,0,Surprised
final_dataset\angry_2047.jpg,4,Calm
final_dataset\angry_2045.jpg,4,Calm
final_dataset\angry_205.jpg,0,Surprised
final_dataset\angry_2048.jpg,1,Stressed
final_dataset\angry_2051.jpg,1,Stressed
final_dataset\angry_2049.jpg,0,Surprised
final_dataset\angry_2050.jpg,4,Calm
final_dataset\angry_2052.jpg,3,Angry
final_dataset\angry_2053.jpg,1,Stressed
final_dataset\angry_2058.jpg,4,Calm
final_dataset\angry_2056.jpg,2,Neutral
final_dataset\angry_2054.jpg,1,Stressed
